Keuwl Accelerometer Data File
2021-06-01 15-05-52

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
34.6883621,-0.232272,-0.037252,-0.091693,-0.106230,-1.240155,6.108650
34.7080460,-0.119143,-0.124639,0.036405,0.020439,-1.479720,-15.921623
34.7277603,-0.079638,-0.116262,-0.021655,-0.036476,-1.291226,-20.197308
34.7474785,-0.073657,-0.089926,-0.173083,-0.186810,-1.111510,-18.510254
34.7671928,-0.059893,-0.168341,-0.049792,-0.065522,-1.431974,-28.079845
34.7868729,0.068799,-0.329351,0.158505,0.144156,-1.240680,-59.843929
34.8065872,0.183713,-0.461035,0.293180,0.283539,-0.651542,282.395996
34.8263321,0.153791,-0.376043,0.192029,0.180993,-0.802743,-67.587044
34.8460159,-0.026370,-0.142599,-0.117435,-0.131516,-1.169467,-28.729393
34.8657341,-0.124530,0.011820,-0.198825,-0.209750,-0.735181,-5.761909
34.8854141,-0.156848,0.048945,-0.067142,-0.077116,-0.638978,-0.464493
34.9051590,-0.178408,0.054316,-0.071338,-0.081375,-0.645806,2.165512
34.9248428,-0.126330,-0.098913,-0.197635,-0.212801,-1.325188,-12.685692
34.9445572,0.004163,-0.308401,-0.007297,-0.023627,-1.537172,-54.031555
34.9642715,0.114286,-0.417944,0.319516,0.306552,-1.065366,287.176453
34.9839897,0.038266,-0.290441,0.189633,0.174527,-1.358034,-52.979080
35.0037041,-0.049716,-0.125250,-0.065356,-0.079649,-1.206774,-24.492805
35.0234146,-0.067660,-0.080954,-0.146152,-0.159451,-1.054371,-18.427910
35.0431290,-0.012606,-0.161764,-0.007892,-0.022151,-1.208496,-32.178162
35.0628128,0.009549,-0.170141,0.036405,0.022604,-1.147302,-35.111843
35.0825577,-0.065875,-0.225210,-0.001300,-0.018442,-1.682791,-34.996918
35.1022453,-0.123935,-0.212042,0.141156,0.122925,-1.909429,-25.468163
35.1219597,-0.107180,-0.307806,0.323712,0.304332,-2.184286,-45.453606
35.1416702,-0.028155,-0.255133,0.190228,0.173491,-1.626949,-43.255875
35.1613541,-0.160449,0.010630,-0.325717,-0.337193,-0.786493,-1.614815
35.1810684,-0.390902,0.313486,-0.625003,-0.618294,1.040437,24.521461
35.2008133,-0.337619,0.304514,-0.335299,-0.330429,0.826298,20.343254
35.2205009,-0.131717,-0.045645,0.227933,0.214165,-1.165068,-8.152519
35.2402153,0.153791,-0.424536,0.412290,0.400976,-0.865534,286.469421
35.2599258,0.161573,-0.544241,0.274030,0.264118,-0.680123,272.472168
35.2796097,0.069989,-0.439489,0.173474,0.158888,-1.277414,283.824829
35.2993240,-0.037143,-0.338324,0.167493,0.149580,-1.846189,-57.259018
35.3190384,-0.053302,-0.181509,0.099851,0.083886,-1.485989,-30.417656
35.3387566,-0.090411,0.041758,-0.219180,-0.227994,-0.481465,-7.915550
35.3584709,-0.261599,0.246454,-0.531619,-0.530342,0.570380,13.882553
35.3781509,-0.332232,0.253031,-0.304767,-0.303708,0.503064,20.030525
35.3978653,-0.156253,-0.079763,0.203992,0.188650,-1.396178,-7.097534
35.4175797,-0.029971,-0.377233,0.356626,0.338638,-1.876399,-65.222809
35.4372940,0.006543,-0.431707,0.267438,0.250553,-1.660292,284.311890
35.4570122,-0.040133,-0.310202,0.032804,0.015105,-1.792130,-51.727074
35.4767265,-0.035952,-0.202459,-0.220370,-0.236123,-1.417600,-34.929646
35.4964371,0.011335,-0.019903,-0.277240,-0.285770,-0.440173,-21.446495
35.5161209,-0.039538,0.237482,-0.302386,-0.298496,0.739805,-4.560646
35.5358353,-0.211322,0.302713,-0.367618,-0.362276,0.871218,10.236801
35.5555496,-0.290332,0.062098,-0.041400,-0.052002,-0.717840,15.608292
35.5752945,-0.198153,-0.369451,0.652310,0.631040,-2.815483,-52.637390
35.5949821,-0.036547,-0.646582,0.917478,0.901692,-1.535059,247.709702
35.6146927,0.064008,-0.478399,0.412290,0.397499,-1.333558,277.947754
35.6344070,-0.021579,-0.015112,-0.363437,-0.372718,-0.512761,-18.130241
35.6541214,-0.157458,0.369761,-0.652530,-0.640152,1.473155,7.073044
35.6738052,-0.253817,0.442774,-0.495105,-0.478050,1.753840,14.393837
35.6935234,-0.262790,0.114176,-0.027637,-0.035510,-0.406749,12.882370
35.7132378,-0.195758,-0.272482,0.485318,0.464915,-2.479259,-22.304272
35.7329483,-0.094012,-0.493368,0.568509,0.549187,-2.185494,267.314209
35.7526588,-0.122729,-0.442480,0.220151,0.200036,-2.377193,278.401062
35.7723732,-0.083224,-0.198263,-0.026446,-0.043456,-1.655890,-29.111641
35.7920914,-0.051516,0.063898,-0.176684,-0.183521,-0.271466,-10.573872
35.8118057,-0.086215,0.202753,-0.322726,-0.322304,0.451511,-1.973419
35.8314857,-0.147280,0.178827,-0.396350,-0.398543,0.229578,2.622078
35.8512001,-0.172412,-0.062399,-0.043811,-0.058630,-1.288457,-3.717209
35.8709145,-0.113757,-0.307196,0.402722,0.383198,-2.225700,-44.570862
35.8906021,-0.034747,-0.465231,0.408704,0.390671,-1.889627,276.954590
35.9103470,-0.041934,-0.313787,-0.000110,-0.017879,-1.803526,-52.277115
35.9300613,-0.167025,-0.024084,-0.320331,-0.333385,-0.997758,-2.406235
35.9497757,-0.287341,0.210550,-0.237140,-0.239064,0.223557,15.994385
35.9694557,-0.245440,0.198572,-0.107242,-0.109987,0.122705,12.020897
35.9891701,-0.089221,-0.152777,-0.131793,-0.147793,-1.468212,-22.770332
36.0088844,0.059232,-0.365271,-0.007892,-0.022705,-1.291584,-64.926079
36.0286026,0.032285,-0.271887,-0.009677,-0.024614,-1.310349,-49.972145
36.0482864,-0.127520,0.004633,-0.174289,-0.185611,-0.788310,-5.788399
36.0680313,-0.331637,0.153681,-0.190448,-0.195971,-0.132929,20.262100
36.0877457,-0.284945,0.057917,0.098050,0.087104,-0.779093,14.924561
36.1074257,-0.114352,-0.140798,0.193219,0.176808,-1.570383,-18.164391
36.1271400,-0.098788,-0.144995,0.072309,0.056178,-1.510967,-20.693184
36.1468582,-0.149676,-0.010321,-0.126407,-0.138806,-0.934246,-3.913986
36.1665726,-0.200549,0.005243,-0.037219,-0.049777,-0.966891,3.174881
36.1862869,-0.100589,-0.134222,0.256070,0.240083,-1.505312,-19.342613
36.2059669,-0.013797,-0.245550,0.290189,0.273965,-1.547875,-42.985504
36.2256813,-0.159838,-0.085150,0.038205,0.022741,-1.398151,-6.950302
36.2453957,-0.272982,0.070475,-0.027637,-0.037793,-0.666318,13.592484
36.2650833,-0.192172,0.038752,0.062741,0.051647,-0.792457,3.261551
36.2848282,-0.020983,-0.088735,0.053159,0.040699,-0.965412,-23.992859
36.3045082,-0.003024,-0.120459,-0.070132,-0.082908,-0.991931,-28.684853
36.3242226,-0.135897,-0.058813,-0.104861,-0.118909,-1.166082,-8.465023
36.3439369,-0.168231,-0.031866,-0.089282,-0.102871,-1.102028,-2.637978
36.3636513,-0.143679,-0.074362,-0.033618,-0.048406,-1.284710,-8.476727
36.3833389,-0.150866,-0.106680,-0.056964,-0.072910,-1.466948,-9.843796
36.4030838,-0.139499,-0.099508,-0.011477,-0.027034,-1.407758,-10.913651
36.4227638,-0.131717,-0.121649,0.064542,0.048408,-1.510868,-13.885662
36.4424782,-0.111972,-0.137213,0.044187,0.028007,-1.516539,-18.126705
36.4621925,-0.082629,-0.088735,-0.043811,-0.057823,-1.168197,-17.364372
36.4819069,-0.130511,0.027384,-0.212588,-0.222919,-0.660412,-4.329750
36.5016251,-0.111361,-0.026480,-0.165301,-0.177592,-0.914720,-9.431480
36.5213394,0.018522,-0.176718,0.033414,0.019756,-1.126593,-36.615482
36.5410538,0.038282,-0.169531,0.084882,0.072034,-1.021201,-37.349876
36.5607338,-0.083834,-0.003149,-0.115634,-0.126416,-0.729341,-11.086777
36.5804214,-0.165240,0.056711,-0.086902,-0.096614,-0.605219,0.761055
36.6001625,-0.218509,-0.043844,0.219556,0.204667,-1.327914,3.852493
36.6198807,-0.140689,-0.246145,0.475736,0.456491,-2.160653,-28.256977
36.6395950,-0.099993,-0.243170,0.280011,0.261645,-1.948522,-33.735832
36.6592484,-0.092212,-0.093511,-0.100070,-0.114416,-1.210650,-16.622242
36.6790237,-0.147280,0.048945,-0.224566,-0.234183,-0.573467,-1.529755
36.6987038,-0.128115,-0.020498,-0.034823,-0.047338,-0.961524,-7.085999
36.7184181,-0.019183,-0.188085,0.075315,0.060170,-1.351681,-34.695198
36.7381363,-0.057498,-0.202459,-0.074924,-0.091357,-1.548280,-32.684338
36.7578201,-0.155062,-0.095312,-0.173694,-0.189274,-1.394301,-8.363712
36.7775307,-0.165240,0.017817,-0.082705,-0.094205,-0.823361,-0.732018
36.7972450,-0.098193,-0.066580,0.018445,0.004775,-1.126593,-13.737450
36.8169594,-0.085025,-0.125250,0.008267,-0.006966,-1.358310,-20.416466
36.8366737,-0.098788,-0.198263,0.132779,0.115342,-1.750121,-27.106308
36.8563614,-0.102389,-0.210836,0.265653,0.247826,-1.837116,-28.382080
36.8760757,-0.065875,-0.220404,0.234525,0.217358,-1.708554,-34.286137
36.8958206,-0.054507,-0.168341,-0.043796,-0.059388,-1.410214,-28.681728
36.9155350,-0.107775,-0.052221,-0.224566,-0.237713,-1.023032,-11.544815
36.9352150,-0.132312,-0.001348,-0.106051,-0.117792,-0.850979,-5.541321
36.9549294,-0.126330,-0.093527,0.077695,0.062510,-1.358310,-12.251369
36.9746475,-0.074252,-0.164740,0.087277,0.071193,-1.504718,-25.982613
36.9943619,-0.112567,-0.154577,0.007672,-0.008964,-1.591811,-19.869247
37.0140152,-0.131121,-0.134222,-0.100070,-0.116458,-1.537777,-15.139980
37.0337563,-0.004824,-0.245550,0.027432,0.011639,-1.450494,-43.691662
37.0534706,0.122068,-0.318579,0.144147,0.132084,-0.925345,-59.886494
37.0731850,0.046064,-0.190496,-0.021060,-0.034018,-1.022794,-40.309608
37.0929031,-0.136508,-0.061193,-0.094073,-0.108227,-1.182886,-8.542892
37.1126175,-0.129321,-0.107885,0.144147,0.128416,-1.452134,-13.021450
37.1322975,-0.043734,-0.238974,0.204587,0.187673,-1.659862,-39.363903
37.1520462,-0.084430,-0.190481,-0.012683,-0.029557,-1.632553,-27.924881
37.1717262,-0.185580,-0.037268,-0.202411,-0.216357,-1.139598,-0.558739
37.1914406,-0.168231,-0.014517,-0.125201,-0.138069,-0.997442,-1.789772
37.2111282,-0.092212,-0.193472,0.089078,0.071909,-1.695900,-27.328133
37.2308731,0.034681,-0.384420,0.305158,0.289185,-1.507691,-67.581917
37.2505875,-0.014407,-0.285055,0.211774,0.195011,-1.633400,-49.088127
37.2702675,-0.091006,-0.150381,-0.161120,-0.177080,-1.458414,-22.279438
37.2899818,-0.162844,-0.036657,-0.302966,-0.316472,-1.063665,-3.600693
37.3096962,-0.173617,-0.142004,0.011868,-0.005491,-1.724751,-9.207695
37.3294144,-0.063479,-0.225210,0.318921,0.301684,-1.728767,-35.261097
37.3491287,-0.113757,-0.235983,0.212369,0.193866,-1.972983,-30.668415
37.3688087,-0.125720,-0.103689,-0.195239,-0.210547,-1.348008,-13.163448
37.3885574,-0.185580,-0.134817,-0.244327,-0.261527,-1.671074,-6.567154
37.4082375,-0.292727,-0.300619,0.054364,0.033004,-2.840666,7.730492
37.4279518,-0.296313,-0.287451,0.102246,0.081029,-2.771910,10.512909
37.4476700,-0.058688,-0.109686,-0.364032,-0.377848,-1.100630,-21.988533
37.4673843,0.023313,0.206354,-1.011065,-1.005153,1.073846,-10.290096
37.4870644,-0.122729,0.409266,-1.321109,-1.301638,2.168082,5.278191
37.5068130,-0.180194,0.326655,-1.073306,-1.063375,1.407267,8.134361
37.5264931,0.019712,-0.075567,-0.719562,-0.729345,-0.515665,-26.571213
37.5462074,0.191495,-0.303610,-0.862613,-0.869761,-0.185268,-59.827461
37.5659256,0.332166,-0.258123,-1.167880,-1.164501,0.901625,-58.464272
37.5856400,0.332761,-0.051626,-1.400714,-1.390375,1.532790,-42.667732
37.6053543,0.182523,0.068689,-1.513843,-1.507327,1.259636,-27.680325
37.6250687,0.112500,-0.070776,-1.407901,-1.412319,0.219061,-33.150562
37.6447830,0.080777,-0.321569,-0.987124,-0.999886,-0.863888,-59.109367
37.6644630,0.138837,-0.441290,-0.663898,-0.674664,-0.646289,284.288513
37.6841812,0.280683,-0.377829,-0.865619,-0.867864,0.320502,-68.619720
37.7038956,0.212445,-0.027685,-1.412692,-1.409616,0.938255,-35.661591
37.7236099,0.089750,0.299723,-1.477328,-1.459545,2.103703,-11.239407
37.7433243,0.072400,0.415247,-1.048175,-1.023053,2.445118,-6.690315
37.7630043,0.043653,0.230890,-0.763263,-0.755638,1.146676,-10.765392
37.7827187,0.066404,0.035166,-0.645938,-0.649321,0.165056,-22.135899
37.8024368,0.011930,0.032175,-0.566348,-0.572104,-0.089872,-18.005108
37.8221512,-0.004229,-0.068380,-0.352054,-0.362865,-0.698918,-23.826057
37.8418655,-0.166430,-0.329946,-0.045596,-0.066152,-2.503586,-43.299736
37.8615799,-0.098193,-0.536459,0.268048,0.249167,-2.061225,257.703491
37.8812599,0.032880,-0.350897,-0.156924,-0.172531,-1.400407,-62.091408
37.9009743,-0.053302,0.309900,-1.298953,-1.286691,1.648535,-1.493797
37.9206924,-0.148471,1.076639,-2.091449,-1.970113,7.472581,12.051720
37.9404068,-0.062289,1.354975,-2.083667,-1.902991,9.497088,10.282700
37.9600868,-0.050311,0.802515,-1.468356,-1.398769,4.967587,6.136696
37.9798355,-0.102984,-0.226995,-0.371219,-0.389105,-1.794682,-30.724892
37.9995155,0.074186,-1.067968,0.531995,0.538212,0.744118,228.818314
38.0192642,0.280088,-1.257116,0.477536,0.507466,2.261475,233.344589
38.0389481,0.246564,-0.663351,-0.462192,-0.463986,0.279847,263.934692
38.0586624,0.020322,0.321268,-1.849032,-1.830659,2.274056,-6.165047
38.0783768,-0.116748,1.022776,-2.383533,-2.266288,7.524384,10.566307
38.0980911,-0.064074,0.996439,-1.980716,-1.873726,6.845033,8.327301
38.1177711,-0.022189,0.496653,-1.334277,-1.303072,2.919166,0.567253
38.1374855,0.055631,-0.035467,-0.881183,-0.887753,-0.118341,-26.254002
38.1571732,0.154981,-0.209646,-0.753085,-0.760791,-0.267320,-48.555717
38.1769180,0.378247,-0.174917,-0.791995,-0.784497,1.144094,-52.919243
38.1965981,0.416562,0.009424,-1.051761,-1.033463,2.001955,-41.792725
38.2163124,0.091550,0.265604,-1.015841,-1.002723,1.628097,-12.581528
38.2360611,-0.182589,0.203364,-0.425677,-0.426801,0.334334,6.344009
38.2557411,-0.073657,-0.134222,0.159101,0.143782,-1.387933,-22.693600
38.2754593,0.395017,-0.291037,0.094464,0.098457,0.662818,-62.166897
38.2951736,0.459058,0.189600,-0.772845,-0.742190,2.686299,-33.840912
38.3148880,-0.052707,0.763010,-1.268435,-1.206494,4.515821,5.848785
38.3346024,-0.486071,0.533762,-0.367023,-0.340502,2.312245,28.771690
38.3542824,-0.456134,-0.471807,1.384946,1.364059,-2.681355,132.080627
38.3740311,0.117871,-1.036245,1.989484,1.992014,0.208037,232.867355
38.3937149,0.221433,-0.482580,0.860013,0.851665,-0.587168,280.537476
38.4134293,-0.168826,0.794123,-0.795581,-0.736522,4.171189,11.537056
38.4331436,-0.328646,1.666224,-1.279803,-1.053099,10.185551,18.804268
38.4528580,-0.350192,1.424997,-0.578906,-0.420478,7.752803,19.533676
38.4725723,-0.629718,0.239878,0.698407,0.701194,0.447924,44.384964
38.4922867,-0.327456,-0.682501,1.766217,1.747479,-2.125832,195.369736
38.5119705,0.084958,-0.949453,1.791959,1.789374,-0.171041,234.747574
38.5316849,0.174741,-0.419134,0.299161,0.288948,-0.718690,287.185181
38.5513992,0.041272,0.463129,-0.981738,-0.953692,2.602571,-3.738228
38.5711136,-0.220294,1.007807,-1.140353,-1.046896,5.815094,14.627342
38.5907936,-0.431598,0.697764,-0.407123,-0.363479,3.266960,24.486275
38.6105423,-0.218509,-0.250341,0.520627,0.500301,-2.456845,-12.427242
38.6302261,0.332761,-0.746557,0.679837,0.683133,0.491545,260.781372
38.6499405,0.414762,-0.472402,-0.101871,-0.096407,0.820974,283.396790
38.6696548,0.105909,0.200373,-0.795581,-0.787290,1.206694,-16.137436
38.6893692,-0.104769,0.518198,-0.728534,-0.700949,2.490034,5.711769
38.7090492,-0.210131,0.246454,-0.182666,-0.181817,0.459769,9.447296
38.7287979,-0.140689,-0.130026,0.329694,0.313017,-1.629167,-13.341320
38.7484818,-0.022769,-0.232992,0.280011,0.263742,-1.554468,-40.398941
38.7681961,0.016126,-0.152182,-0.068347,-0.081384,-1.027656,-33.667946
38.7879105,0.038282,0.033976,-0.256289,-0.261558,-0.095477,-20.047207
38.8076248,0.003553,0.178217,-0.166507,-0.165444,0.474848,-9.960209
38.8273048,-0.111361,0.178812,-0.044406,-0.046638,0.158767,-0.567108
38.8470535,-0.210727,0.082453,0.181256,0.171877,-0.605832,6.608398
38.8667374,-0.173617,0.024988,0.333875,0.322131,-0.908854,0.558052
38.8864517,-0.007220,0.075876,0.199811,0.194231,-0.204333,-13.870121
38.9061661,0.045453,0.232096,-0.243716,-0.237547,0.907878,-10.842274
38.9258461,-0.053897,0.351801,-0.350863,-0.338771,1.373605,-0.438683
38.9455948,-0.082034,0.232691,0.025632,0.027263,0.483996,-1.428185
38.9652748,-0.033557,-0.043234,0.507459,0.495743,-0.927184,-19.014133
38.9849930,0.089154,-0.213232,0.540982,0.528665,-1.007077,-45.673508
39.0047379,0.069989,-0.091131,0.096265,0.086782,-0.605423,-31.940422
39.0244217,-0.070071,0.154276,-0.355655,-0.357759,0.229947,-4.962830
39.0441360,-0.041339,0.232691,-0.415500,-0.411678,0.759434,-4.577820
39.0638161,0.058027,0.113581,-0.209598,-0.210212,0.336951,-17.006351
39.0835304,0.110105,-0.062994,0.075910,0.069028,-0.317300,-32.355751
39.1032486,0.054441,-0.089331,0.189633,0.179508,-0.693294,-30.609451
39.1229630,0.010144,-0.170141,0.116605,0.102757,-1.163378,-35.162319
39.1426773,0.135236,-0.195272,0.056149,0.046660,-0.600254,-46.136925
39.1623917,0.210050,-0.089331,-0.037814,-0.040587,0.107350,-40.197815
39.1821060,0.024503,0.134531,-0.231158,-0.231799,0.338848,-13.470356
39.2017860,-0.192767,0.280573,-0.214389,-0.210880,0.689436,8.476540
39.2215042,-0.205935,0.229090,-0.051578,-0.052137,0.310805,8.841576
39.2412186,-0.108966,0.105799,0.030423,0.024010,-0.261295,-3.254639
39.2609329,-0.094012,0.114176,-0.164111,-0.169434,-0.117176,-4.346970
39.2806473,-0.135913,0.094416,-0.339496,-0.346455,-0.257102,-1.015251
39.3003616,-0.109561,-0.019293,-0.090487,-0.102530,-0.892013,-9.202126
39.3200417,0.054441,-0.215032,0.235120,0.221732,-1.112832,-43.802006
39.3397598,0.192106,-0.325766,0.335675,0.326604,-0.593127,-62.269081
39.3594437,0.111295,-0.207251,0.283002,0.271954,-0.816373,-46.199104
39.3791542,-0.046130,-0.026480,0.031613,0.020680,-0.768391,-16.536736
39.3989029,-0.151461,0.076471,-0.069537,-0.078090,-0.475141,-0.039970
39.4186172,-0.126330,0.023203,0.019040,0.008328,-0.739605,-4.995499
39.4383316,-0.003619,-0.167150,0.173474,0.159217,-1.228915,-33.618061
39.4580154,0.083768,-0.280264,0.293180,0.279810,-1.117134,-53.652588
39.4776993,0.043653,-0.170736,0.045972,0.033323,-0.989573,-37.886906
39.4974442,-0.090411,0.033976,-0.183856,-0.193079,-0.533810,-8.313873
39.5171585,-0.094607,0.088434,-0.061160,-0.068016,-0.292458,-5.337685
39.5368729,-0.113162,-0.046835,0.113019,0.099658,-1.094635,-10.526081
39.5565872,-0.041934,-0.135412,0.254285,0.239674,-1.289975,-26.369843
39.5762711,0.000562,-0.224600,0.132169,0.116844,-1.385970,-41.173481
39.5959854,0.079572,-0.218618,-0.094089,-0.106275,-0.910300,-45.758820
39.6156654,0.125669,-0.030676,-0.239520,-0.243986,-0.018337,-30.855457
39.6354141,-0.004824,0.050135,-0.274234,-0.280195,-0.163242,-15.503181
39.6551285,-0.019778,-0.052816,-0.006091,-0.017220,-0.787438,-21.096527
39.6748428,0.077176,-0.171926,0.185437,0.173881,-0.866357,-40.348015
39.6945572,0.106519,-0.185690,0.066922,0.056372,-0.726781,-43.603920
39.7142410,-0.000628,-0.052816,-0.256885,-0.267124,-0.642769,-22.884361
39.7339211,-0.144290,0.044748,-0.320331,-0.329972,-0.561775,-2.031631
39.7536697,-0.138293,-0.006124,-0.107257,-0.119305,-0.890501,-5.080559
39.7733498,0.046064,-0.116857,0.114820,0.103631,-0.811162,-32.499832
39.7930641,0.022718,-0.204855,0.181851,0.167597,-1.229437,-40.328957
39.8127823,-0.089221,-0.209051,0.250684,0.233182,-1.772657,-29.856026
39.8324966,-0.043734,-0.290441,0.220166,0.202504,-1.800961,-47.868233
39.8521767,0.112500,-0.365866,0.203992,0.191144,-1.035808,-65.837555
39.8719254,0.096326,-0.314382,0.199811,0.186647,-1.077959,-58.612152
39.8916397,-0.015002,-0.106680,-0.025851,-0.038625,-0.997285,-26.221684
39.9113197,-0.095202,0.068689,-0.185061,-0.192736,-0.359978,-6.144760
39.9310379,-0.228686,0.068689,-0.146762,-0.156576,-0.608352,8.353851
39.9507523,-0.147280,-0.055807,0.020841,0.006600,-1.209013,-6.774025
39.9704666,-0.033557,-0.202459,0.084882,0.069005,-1.469963,-35.165630
39.9901810,-0.003024,-0.241369,-0.052188,-0.067803,-1.413052,-43.228340
40.0098953,-0.021579,-0.133627,-0.115024,-0.128715,-1.113410,-28.256222
40.0295753,0.035886,-0.185095,-0.009097,-0.022311,-1.059458,-38.940845
40.0493240,0.077787,-0.270697,0.136960,0.123618,-1.094881,-52.139832
40.0690079,0.020322,-0.256323,0.156110,0.140875,-1.374416,-47.021046
40.0887222,-0.096392,-0.217428,0.179456,0.161664,-1.823008,-30.147354
40.1084366,-0.063479,-0.205450,0.062741,0.046015,-1.613171,-32.429379
40.1281509,-0.011401,-0.205450,-0.114429,-0.129580,-1.332191,-37.617809
40.1478653,-0.017398,-0.091726,-0.224566,-0.236741,-0.891408,-24.609112
40.1675491,-0.156848,0.067484,-0.346072,-0.354780,-0.449329,0.219566
40.1872635,-0.224490,0.023203,-0.320331,-0.332062,-0.820196,6.789131
40.2069778,-0.086825,-0.050436,-0.328113,-0.340619,-0.921747,-13.878914
40.2266922,0.064603,-0.021688,-0.535800,-0.542019,-0.144000,-25.905087
40.2464066,0.050245,0.107599,-0.812930,-0.812778,0.532596,-16.744953
40.2661209,-0.126330,0.111780,-1.042773,-1.047319,0.128189,-1.354309
40.2858047,-0.217303,-0.285665,-0.463992,-0.484664,-2.523821,-19.461212
40.3055191,-0.050311,-0.723196,0.189633,0.176039,-1.136257,238.283585
40.3252335,0.245374,-0.681906,-0.041415,-0.043646,0.158283,262.332031
40.3449135,0.253751,-0.151586,-1.173862,-1.173440,0.640164,-47.201401
40.3646278,0.145414,0.575068,-2.098636,-2.044612,4.528087,-6.607414
40.3843422,-0.037738,0.930597,-2.285968,-2.184740,6.814752,6.759399
40.4040604,-0.253222,0.406870,-1.540774,-1.522408,2.165791,14.177666
40.4237747,-0.210727,-0.407766,-0.146747,-0.168181,-2.874256,-70.933296
40.4434891,0.128659,-1.051809,0.464963,0.472534,0.858238,232.873062
40.4632034,0.475812,-0.877630,-0.092288,-0.071059,1.910805,257.663818
40.4828835,0.350126,-0.150381,-1.133761,-1.126599,1.207154,-50.321922
40.5026321,0.127454,0.787546,-1.773013,-1.694531,5.528840,-1.837990
40.5223160,-0.086215,1.206537,-1.773013,-1.631182,7.986917,10.380768
40.5420303,-0.149676,0.655268,-1.002688,-0.959126,3.485636,9.645241
40.5617447,-0.183795,-0.231192,0.076505,0.056972,-2.207435,-17.649467
40.5814590,0.022718,-0.855490,0.888745,0.881339,-0.492909,235.322800
40.6011391,0.544050,-0.811788,0.959363,0.978930,1.542706,263.205444
40.6208878,0.596723,-0.525091,0.208783,0.228683,1.747436,281.103577
40.6406021,0.098722,0.123148,-0.364032,-0.362083,0.591835,-19.360519
40.6602859,-0.401660,0.396097,0.201001,0.211721,1.142568,24.652359
40.6800003,-0.333438,0.056116,1.057523,1.045509,-1.028853,20.878975
40.6997147,0.014936,-0.239569,1.132352,1.116600,-1.549091,-44.308067
40.7194290,0.066404,0.056711,0.277020,0.272909,-0.074031,-20.800972
40.7391434,-0.262790,0.541544,-0.365222,-0.339377,2.271364,15.345398
40.7588272,-0.313082,0.622950,-0.231143,-0.197721,2.665059,18.374138
40.7785416,-0.059893,0.248255,0.214765,0.217489,0.536303,-2.693893
40.7982559,-0.034152,-0.152182,0.567319,0.552264,-1.389148,-28.989784
40.8179703,-0.050311,-0.155172,0.554746,0.539204,-1.462871,-27.618290
40.8376846,-0.094012,-0.100698,0.212369,0.197523,-1.320653,-17.023232
40.8573647,-0.108966,0.045939,0.085477,0.076050,-0.597401,-5.790802
40.8770828,0.013135,0.011225,0.113019,0.105287,-0.413379,-19.448109
40.8967972,0.136441,-0.016912,-0.015063,-0.018902,0.002522,-30.529949
40.9165115,0.095731,0.102808,-0.387362,-0.386608,0.494009,-20.242512
40.9362259,0.012540,0.251841,-0.583087,-0.575714,1.081924,-7.857311
40.9559402,-0.094012,0.269800,-0.436450,-0.431340,0.868607,0.487335
40.9756203,-0.025180,0.227305,-0.138370,-0.135174,0.647524,-5.970970
40.9953384,0.005948,0.109385,-0.101855,-0.104777,0.105166,-13.235622
41.0150528,0.132245,0.159662,-0.138965,-0.134019,0.788434,-19.690872
41.0347672,0.163373,0.127344,-0.243716,-0.238842,0.805969,-23.241756
41.0544472,0.390821,0.060907,-0.431064,-0.414949,1.673001,-37.899422
41.0741615,0.418363,-0.067785,-0.220370,-0.208456,1.327950,-46.616562
41.0939102,0.397992,-0.224600,0.330289,0.334874,0.660785,-57.087105
41.1136246,0.637418,-0.211431,0.463178,0.486951,1.915274,-59.882919
41.1333084,0.831952,-0.238974,0.151319,0.196347,3.144685,-63.178871
41.1530533,0.779874,-0.260519,0.067533,0.106922,2.887963,-63.888584
41.1727371,0.625455,-0.210836,0.256070,0.279675,1.960227,-59.702702
41.1924515,0.508741,-0.112081,0.257871,0.273726,1.477385,-51.760811
41.2121658,0.355497,0.054926,0.279416,0.290190,1.128396,-36.868778
41.2318497,0.260328,0.250650,0.084287,0.100823,1.565160,-22.624916
41.2515640,0.362684,0.243464,-0.085101,-0.061837,2.033817,-27.630653
41.2712784,0.697873,0.217722,0.021436,0.071118,3.414402,-39.829292
41.2909927,0.657773,0.166849,0.126187,0.168094,2.997458,-40.951622
41.3107071,0.448285,0.200968,0.164487,0.190084,2.102791,-32.925602
41.3304214,0.427335,0.397898,-0.038424,0.000746,2.910796,-24.165329
41.3501053,0.459058,0.536158,-0.449023,-0.391813,3.943747,-20.872391
41.3698196,0.383039,0.581644,-0.905108,-0.845192,4.258029,-16.721088
41.3895340,0.363889,0.699549,-0.978732,-0.905746,4.881965,-13.037224
41.4092484,0.283673,0.659449,-0.505893,-0.447768,4.008795,-10.810066
41.4289627,0.477613,0.436792,0.144147,0.189251,3.150779,-24.697186
41.4486427,0.688306,0.247660,0.474545,0.522019,3.157636,-38.370499
41.4683304,0.787061,-0.027075,0.227933,0.273253,3.133783,-52.480225
41.4880753,0.887616,0.152491,-0.009677,0.057537,4.218186,-46.562698
41.5077896,0.684110,0.218317,-0.177875,-0.128105,3.489098,-39.452003
41.5275040,0.588346,0.293741,0.071118,0.114999,3.114424,-33.685898
41.5471840,0.681119,0.276392,0.259671,0.309810,3.354376,-37.043369
41.5669327,0.673932,0.321283,0.003476,0.057975,3.647361,-35.127949
